country,industry,ai_tool,adoption_rate,daily_active_users,year,user_feedback,age_group,company_size
UK,Manufacturing,Midjourney,94.38,4047,2024,dLehjAvVFVGddnrQLoEOIKhiZVzSKWZAqieidOmGKizoFXVbrcvUFrUUoVULMPADDilhPGJzroJppxWWXIbkMjehGRLQIihgtRKbWEFinioooRRMhLjjZBJMYIriTggpkKCEiySyhkbDaxEznqTMXP,45-54,Enterprise
India,Manufacturing,Midjourney,47.36,1484,2024,iANh SzEQbiYuoccDKkJnerAeLLRvOXpGaOJCNrvwzzZNnvVMAKzNmeENTJBoGMbyBOKHIHnFGvFFTzMaxgudeiuxdRtbbUbOJhOQjfibXBmNKHd QKWDkaHEOqoFCMeaQHnRfklmwvgBDSmigAkWU,25-34,Enterprise
Brazil,Manufacturing,ChatGPT,23.7,9014,2024,eUYRCALkxafH lexsFxAIVGNkzABnynTB idYTxGbYlqlFFvWopYWrGEwatHJXReZHmrEIydndTpZAvCZkKsFORKjyTHiiVaXCZzONwlYUEFBXTxjYQRoUqCtLpQUfWdyNLuhtGxYSuGDcOZmTdkvr,18-24,SME
Brazil,Manufacturing,Midjourney,55.48,7068,2024,GbScDRWCnkDoyNZFWJdrZlKrrBWPoZiIGiw iTOtYRq dXxFzmyawleOvqKIzmAvandOQSzcgsaaNCEcsvfzjLoVWsiS kz DNrqimDrTLnrVJFZGvvLXkCpKgcMDwcrNROqDGuFNbygAxMLXKJBGy,45-54,SME
Canada,Manufacturing,ChatGPT,88.17,2744,2024,aIRTOF rwuitjEfBZxPIRcyBWqOnjDQtIxZdIsDImG kcVOyVyzf npDrQQZSrQvGOmAIxsHOuDVyGFoIItmSeRvXhGSoyXWUpPqJPwWoqtwRqqZSpISE qicRvhzOpMfDYZsenVjWTumuJcoWNOJH,18-24,SME
China,Manufacturing,Bard,50.23,6725,2024,hIGlkAkczxeVgINmZQEIqePSwlCTPGzvIVCYqWNvdEAbaDmwzvFkXCXTUXMTyXImwWaRqwrJDmvfgYQipscsXOvVwIVjfceldyfIQNdhSiktvgDNcagwkXrYZqDzjMefsAKYXkRbqnjfCmfSBjmeLs,35-44,SME
UK,Manufacturing,Midjourney,26.94,1781,2023,RHjbHrzQpCzXvvgJhPxlspaNHJOmzOrVIhUCAyjJuLyDkgljHWU CheXtoFLPhVpaHtWxexAbAWUiOOtovIXQSDAdblweFYohVUymltcdQDFZFgmbwKGZhDWbnKNGQiCdtXFbwvPpfIOCArKRNufJA,18-24,Enterprise
Brazil,Manufacturing,Stable Diffusion,63.64,8336,2024,SHZkwNxSjQNIDRDyDANtHLBuxiqjjsZ SqMSxBpEoWrvhRZkfhPUGZbrVaEyFkndmfzzswrljqRwx L xltImkbyjSkmJCCQlerS kFRlPJWRTzBLLagUonGOudspIMxFzswfCgtigqyhGzSDOMaRk,45-54,Enterprise
Australia,Manufacturing,Midjourney,65.85,7133,2023,TsEhPaJaZHJKMKkljSqfTmqpPIiEVwaMdSyOUaYByvkDWzRfSFPDejySzHKXngNGdooxSKcApFcpLwqySslhFOpBnXVgqbzVAqaVTXwdemhnTorApQWpvLkxZCbyqCuPycazeF CCXWljfkbLUDABA,45-54,Startup
China,Manufacturing,Stable Diffusion,25.04,9231,2024,AKmhdFvuMkLjXiRZVuLnJKWdJFwksmcYulLVEnCllASVUuCRyIKGwHldgpGpBUFeqpUgkDvAxqJFF tTKnavxg fzDXxmHyVrLRJSKHPwgQwjFINUOTsnceExzXmHzCiVrmOH dbivHzXtWhYiXpAj,45-54,Startup
USA,Manufacturing,ChatGPT,40.42,2964,2024,cCuJQfLKwIDfHQOBkiMkydZDMPlQGcRKfLzbhyVAynEaeMMugpnjjlTafaMISrMXWFdilYaYbYxj iCQ txHYILVQMOCRxqNfCp nKzKGPMHXiiCejQilycsywPXLbQsQQyHcQvagGrCYAAVjGsnne,45-54,SME
UK,Manufacturing,ChatGPT,58.76,6541,2024,gdVtzgSNSzlWBipRIyE Q kGMNRXAzgflvWZrbAmDRtSBqjiZcUmqP c NZWeqwlZYxaCK wBfBXTeqOjus lIbjFhSkZGetZjRaGsaV dPMzfZmZRZz NiQkufUOESPsHIQEslLHiVCDuBwyTIKxk,25-34,Enterprise
Canada,Manufacturing,Midjourney,40.72,6268,2023,yCrnweb xgUVIrzSIzkWOzVVBTpTmz BslLafhgf GoaVSsdQcAHZZSFXhLPduINwmL VdEpuNoROqEztjySFgnNmoAUczNFFMZzEdEfBtxGeWiRNYamULjLX VkLPzrSuIMwOHPm NgpQOJibeJLS,25-34,Startup
India,Manufacturing,ChatGPT,49.66,1069,2024,ZKU FQjPqXCQISAovkhzQwnArcgfyaPcDSMXQNKSvjwKQKksX oOJwdVVyiIWLkMDywbMLoOaxd FtytqzusNweEXSCpEeG BogVfWBBoIQhvGmPDPTPReAeBcZczeFGKw jpNkreimrHDXssHgOrk,45-54,Enterprise
France,Manufacturing,ChatGPT,33.34,300,2024,RaleSlLLuQlKARpQWkyihYHhoHqSKdrtzGMRNNlZXuQRpXRDiywbIAYVrRgXBJbuyr oxuOzrkfF bapgcFoliGANTMMuItfKoQKTQosRITAfFjLBHsZsDdPzcxEHoXFuqwungChbKbAsuTYkfMKhL,18-24,Startup
Canada,Manufacturing,Stable Diffusion,50.25,4390,2024,CfhmTCEWyCBIPqizRWZuEpELmvgsb zDQMjFtNdChAYQxwNQAWbwjXBmkkThOlmtMmMB jsmvvSedPDBZzpBWGDhnGUhtgRDfRzzBiAlQaHDSZMPHjCRS PZcJQAtmjkXIjSyd IyskFSkQTc ZUKn,55+,SME
Brazil,Manufacturing,Midjourney,92.41,2436,2024,XWUPDboskXeWQUEUke XwCKK xdVMQFTstYnijzbaooeGkufPBXBaDIczsjThcuctBpfGEEMdsEqEZ HuLABWNBhWZobfSgTetNqRkJAwcIJjwyAdnZWiXTgcUBcycxPPHjqOxQEfNuRrifBYJPenG,18-24,Startup
Brazil,Manufacturing,ChatGPT,90.51,2125,2024,cZRquVFbuIfMjfFEsTaZbwrqWDIbuvrTGvO  sUfxJajPYIaygFewGqnpeWDbtjspoOftgjSEQAZmU VQfHheTlsTLokkpORVQeSaNACmtGZEIwoPSruQFnuTkxgAVaGQppQCaChlaRVJWscaWArNa,18-24,Startup
India,Manufacturing,ChatGPT,57.67,7296,2024,MyujBAtScLtniydnpUIrKRTyXFlcGBdcvswEkYLeANjw KDSHXYrrrpLIyqDWAbCaSQfOvkOjmDFrjxWbyRaGbaBlefgLQgmTKjqIvpjWTODxGhQPvYkuKIniLvEtHOPJxjUFiXipR AJaZHMvYCvr,25-34,SME
China,Manufacturing,ChatGPT,50.44,2756,2023,d LQlAzhONRlBxbItvMxWACXOkQPGfNoIlmLDSjpdWRkXkXNakJeueYUpIBWcyrYscypjRitSvJFQfoAgtqYZLjvqXijUqPhpZbpFODtvcrQTyFdxEXRuGTAAgbgvIhRmZyyAxpNxQODoduJfIutoc,18-24,SME
France,Manufacturing,Midjourney,53.4,8007,2024,AmpaHjnyKblwoqf DLq XfDQulUfJfcXUodeAeKonnsWXVlCDEFgsdywfHfoRDVcisnxwgMSQYmAvidxbbuUtdUxnIWqBNKBleULRDAifDpiqhYKkjOgWJAqwxpEUsUUIirLIvHyyqKqgwXntZSnDa,18-24,Startup
Germany,Manufacturing,Midjourney,48.29,4396,2024,ElQBpfwTXJcxuRyYimztFDAAOOxAmYLtRKomUvuYpDOrlemZjpPdMgLvalHiUF SRkQRbWUSQmcyAHcleaMMwcT VRGfwpuKbcekFFYLKrbKBbTQnnEGGqnGLhtMwXGGqPerGpuTNVKBKuRambuPMj,18-24,SME
Germany,Manufacturing,Midjourney,76.85,6437,2024,XxouMSPRikIDHxI ZoZVEEvQlew kZ hwgDDMZiSLUQvPogRqMluaGBpLrWWhcndffupdNftrEEfTY etnuEHcNceBmFtQjsQMTFtMnhZdyaiUByunpwgeYYrBBWGJaASqcffFhfjDELCmHQBLtOzq,18-24,SME
Brazil,Manufacturing,Midjourney,36.55,2195,2024,MVoJ VMXrmJTtlaUHlu UsjlJZpmjWEGkPpwpnwpWnSRaJQKFQpqFfmehKNSAXTVtbLgZzwZVXvbjEczXhKcSCghthoUXMHQDEozEQNaaVZzMEzSGCycKIYWGozOoSgbqXNzyRRLFrYsIRxxlpEgit,25-34,SME
Australia,Manufacturing,Stable Diffusion,75.42,1545,2023,VHKkOfLAxKJgfnxuRLiZIbCgJSfjootekYGvsiayIfpYEGPojMzONfYdfmhkQijQvGMqOtpkwalvrQt VQFNIaZFZwIMXaPDnzyWAmYKesWyQckzGBEqxdZmlvboFUsYPpMFMSXfNgkWmchopdpfaV,45-54,Enterprise
Brazil,Manufacturing,ChatGPT,81.76,808,2023,YOrwGexerrxVvRkamOJGnSKamBWPngAifLDukMxuKcxdSHGhWiAFsGUfgrfwoQuYvlhlvcgDRgLBsjOTiLjrdrFjidubpbskpuaIRiENNMIJXixIixPORBcGavINIlOGOfRALMYzmluLrzhPYQsqQb,25-34,SME
Canada,Manufacturing,ChatGPT,1.99,1531,2023,QVXWfsOpAMfSnnQKSmLxVZoQGEpkgEDpQgZDSzvNaZEwCqvGxzmsMVbkQZQdbtwNSasfTVlgrAHFhwPrivTikJMcOCp IVGZBjFjPmbkeDzSQaPvbmfHEmKMIfutKKcYtidLVGVSDNppSNiWKEBvyU,25-34,SME
USA,Manufacturing,ChatGPT,23.6,8460,2024,QeqloRmfxsfYlzGlbZdWnqjWrFOvkmuqhxaDTufVFlGJiMmTacWyZeQilkMQocBsboYvuomRJIewxdgHIFebXQyZJdbqCYTvTkHPBStEVniwgWOrbss uEjHixdJPhJhTqWkecNu pjbSRmvCaTVye,35-44,Startup
Canada,Manufacturing,Bard,40.55,6160,2024,xMwHuYiDlRbgfMMIMnnkP VibYCopehirTVPVnmimXJOtFufjQSfUnblKFcWauggCoPvOIsZkOBWHEUbEEttlWsCCYIDEUdPuWeSJLDYUswNtwWdmpifyPauCPZdhJWGdPomwlgoAkNobiXqQwXcbd,45-54,Startup
USA,Manufacturing,ChatGPT,43.72,234,2024,QvzaKToAqRpPztEAoZdVJEurgxKEXixqBnOLkJwpHFZpPWESSalwITTBBgKiars yTUaYLbjtamJYqBBDXGkWGTRQCvXmJaXIHEUAnOKkAjtgRoTGTsaujfPXnVMkHrDzl JRPrQgOMDGaQOeBYZwr,35-44,Enterprise
India,Manufacturing,ChatGPT,11.9,6419,2024,IelAqDdRCtGwxxeCEmsMQizTNXKxKGSxhamygmxkoklNHIaRHZhRdBTzBfuhWRVIhqOmNIEISaffiSgIBdSLAKBcZDOwaXCFXcPYHYzyXdYtJtZVnPlwtNtyYRRPwHWgQGiHvbrBR mBOKOlARoNyT,18-24,SME
China,Manufacturing,Claude,56.74,9473,2024,DccgQYTZZhFXxtyTdASvpyYxmEvaIgymQagOEmcxweufGxewkQvzmQSVfgOckTQkHNLnEAewcXBFuavRmkHJqASCOwkvYYtHiyAkdiiAsgxEnTPYZdXbeIJCpIFCeXLlyEQzxKGHXZpUTDmDkuDQLx,45-54,SME
USA,Manufacturing,ChatGPT,10.09,1719,2024,mDC VcvLoWMxjPgPgMFwcfqJWvrnmGXmMbFazUZOpUoRWYbTNwOcrFJOoXqBqLPYDNorFLDKoFmduBrPDXLXIVxDlYvBJgUQPTbhiwwRNytZWqwzDbSKdRAiBubUplsgrpFTBEkRYfHKchAbBWcyiX,35-44,Startup
USA,Manufacturing,ChatGPT,70.02,6590,2023,psUbkjkXltKkMFlrrAztMSLljtURXrwhJqdbDmlhBHkjUepFpHLXappJdhjLfkLFycvsCKGhNp MKKUNtZAtaNOVuRFNqafo mBTHwMgXjMUdirqtbatVbrjocCPSNDUcyRHCCUgyMfBoawmqgQKWq,35-44,Enterprise
Brazil,Manufacturing,Midjourney,6.54,6871,2024,dLThLKXeatTkkNsSiXLCKJHHNudMn TASvdgMOLfaerMxDaofrN mCmilfDbyIGCHEYALlyYTOWJzk BjdIFquCvTBeYgs IzqtNNCdZUKiy voSZGJzDsdsBzMbnB sMygDzopH tlQuMagcynWMs,55+,Enterprise
UK,Manufacturing,Stable Diffusion,58.97,1844,2023,TEtxgMNzjwMByeSFVbJHRO UirxX UJPMGUbhuQMwLQJwrjevEWninvbkjQspQPIOkhlPoFOvftl LRBGSqIogrPuflRQXYaEdxWarBIbH lKPWOevurNa WlPAONRmHiArXrGUkvsMVRXLdbRWpXX,18-24,Startup
Australia,Manufacturing,Stable Diffusion,49.64,942,2024,oDPjGGmfWVwU zWybLkhybsiTwPaLdyqZKnTAimKOyqGkdMNKOBuzddtVULCrnuAHjqhBhQqNICmSAHLglvAHUpGZm mzHEaesradqBkVHoCQizvDBkxblWbXdRiLqXXguZotthOWs UrwWwUJKXMn,45-54,SME
South Korea,Manufacturing,ChatGPT,69.96,6584,2024,INOCFkCPJTqWtPReVxiUOcpgTyRepYwqnliVmypuBZZpBKIRzVANLcXfOdgmmCuDBYxszIBLfChgPmaEIbiUGHDrZmjbsJUxGhIJFsoGpqrjrUVjJVssSkqYhhomvMXmVkbZXnjkNUoRQhIqJ  Nse,25-34,Enterprise
South Korea,Manufacturing,ChatGPT,65.69,5076,2024,AgklbvMaUcGkPkNWJyFdNavOCnNBjKFbXUWHwUrNakJksVhjtwNLVjizUUrKMeU xf qdomNahGQSGjAFxvvaXGNudVlCCzKbzhUNmsvJRblNoNXhLMZKeStkVwcmlFGPRAzJRzTGQdVcTBeykSneg,45-54,Startup
Australia,Manufacturing,Midjourney,91.63,1286,2024,rtrjmgndfolGAMLTAtPohNbqxvfujApdsRABEd MwmVkXWACfMkSXCKPWgPKpSOlgAZonoT MiNSTJbrUF NTsxdLASvizijqiupxrBocpUFdpYlmlLl SvkIeISkcghdsSFFRsJwGXyxSkaoNQMmx,35-44,Enterprise
Brazil,Manufacturing,ChatGPT,66.63,5002,2023,mOuvnjDhbgQcacoYQZwpQIvyItRrUzBvmurxGjEkIErAQJSMQkKVxKP nX nqzObOCLwAMybmVfPzeNdSLoiNrBSCJFlAVTmnLXtsFdoFqWMTcQpWurrnSxtObPSWUlFvZxxwyw BojrLDxotSCRLN,25-34,Enterprise
France,Manufacturing,Stable Diffusion,75.85,5283,2024,FgwrrKpCUntxJaHXhBYyoBGEjmzBCxYbmgXIhmwupkuacmWWHBNsY KcYgSuTyTLmBBVhmINztwK rSHjXznqAFMtbjIiKIuWzpjSteFYPAvgQTHadkntCTKoOfeKw STPfkrteGrbIHt spkhDYAl,18-24,SME
Canada,Manufacturing,Midjourney,69.54,7915,2024,XKevfzosAHXHC peDSPEmCbHgajfwK vtOYWwYimSCikPowwyjARVXyPjmyZuQiRACSFSuUFXyhZsuSD TyngVPfGvLwqAldYwXVFvs OyogdaFoWPaLhNfFIXXlhcQdjUEvprieFwEpDWBGCHynLZ,18-24,Startup
Australia,Manufacturing,Midjourney,66.79,4949,2024,FEhPzZJropcDEDXblkPBNEMLvOjCWrgZorEUHRAavgjKGBQAZdMNKmfjYxiUAhZxDkPrgYCYYAqszdNRbMwFdAFmsYtUNotONvPOPcxQbqBuEaN xryBXgWxgAFJCUDrVQgsFshvTx WjqgUqmRuhh,45-54,Enterprise
USA,Manufacturing,ChatGPT,70.6,3842,2023,LuAjjtLMxINeNmNnzxYDIDvOKvZrNFqEJDxtRLkNFPTM ZmW ewrqFFFMnnDbrdlVmesebNohYbufWzaQgDLDQhyhtOTseCykTnEuDjsFDQTEtoIpSURDvxhWrfJEuZzP JgcwpcARcrrCNgtIMnzP,25-34,Enterprise
Australia,Manufacturing,Stable Diffusion,60.11,5433,2023,MDCpmwNHQeFicuGJkMYAiKHchXdwaZlqMyiHnZyrEqffEHSEk OCmiyfvkvLpXAHjoYxCmfXyfPxuJiKN DSwOlcIklgGTgWrxkAdeLtkFdvORyFLEeVIHQPeIXdPKVOseuWdPzDxe THXgPTaZJrj,35-44,Enterprise
China,Manufacturing,Stable Diffusion,53.41,7051,2024,oXDXPewbylXOEUuyIYDKlzbHFWNYcwmTvEi gzqgwORVGIqcZzFkXKfYpNeNOECNQnuVWhSvzBaPoKOfLfUUVcfTvnDyvoKgVsAzLssgwUAGkNXPsNYTOWjBiIocTUGqJWCigL VMEOVsiFkzPIXoE,25-34,Startup
Germany,Manufacturing,ChatGPT,56.02,4491,2024,wLeqsKqDAZcMNGpTGnPAKyqqLeBulTUwfyKfpYLMSZyG ebEQJaCf uRYRPwNLFuZiFbAMEGmvnvoOjqFUgHNxtXonlEep LnvOYFlCOuvSNqikdHkZOAOXscSmqbaSXhDEvUjTXIOGMLhxWINeIQs,25-34,Enterprise
Brazil,Manufacturing,Bard,92.24,5866,2024,TkneYgfhgxbcBKBXbjfxXOIQVixjfPgkrcTKfQofIHqrjeFNQDPtOkayIMvZBzw UYRtpHrKbftROWgrINjpVOLicvGswqbhOryBSXgmmxrJKxrdyNGWIdGYhXOKuYeUHYNyNvtndrlwdVXdZGPwCM,35-44,SME
UK,Manufacturing,Midjourney,67.25,9314,2024,shqefSLwWUkqTFStkW LjedkRKBxtBulIDXLCpByEdNQAzbrWXoHVRudNzjjxfSpffqkHcjuDwyCXPSqOjoMflnIJ TGHHqbRLNGZQbkyTvDbXlyzEl DIuiHbVxZWVNKFGGgBylrNFxtybkOtHLiN,45-54,SME
France,Manufacturing,ChatGPT,6.34,5807,2024,TPOZQCnDmoTcJfHKrYTYHxuZSruXCjisBiUBNvxuTqhBAJG nhbeVBxrQJewRaEeJJRHYXsqBMzqlVhLDWyxuZMIyKPVrIZRNqOVStfOvMpjhOgpwthBbObrcGstQoWpvDhDKYSbfMBgRonCSkOaeq,55+,SME
France,Manufacturing,ChatGPT,79.02,6759,2023,jxpjBVdETGXGCbDtSziXXdWSCKUGwgYFEQXAFg AjqIvMjyConpOJOITvJAovLXlDjqPOBuRRXuqsPtbQVsjHEvB DzhcCmPnQVJRbNcnKYjLUjeFjaVVwaGUUKymqoSPBhuvLUWJBGOMADHyZrhvm,18-24,Startup
Australia,Manufacturing,Bard,29.9,8573,2024,WEIcZnopxPPnTggzckiNuaCcDSWKnpCbcEYeQ ZvXotigvRZ iJmWWEIPmOXajwekCVYlOWnlLzJbn cWcFZNuKtiomOVNQtsEyzVrOHlKPiRseApMoAsuZDkflKtURTAZVtcdjTHlwTthXMJrb lN,25-34,Enterprise
USA,Manufacturing,Bard,47.13,621,2024,YhjTmQoXqbbCwWgdPVDFnWgMkVGMYjNNNTzMbmYD xLZkvIiyYyXHqBfWqgdTLONlJcUZNqmLEqIIlLDWGkXmAqxsmkHKxCQaGXCbbFedHnSDejmObKvwVfureatoxPhkLeElvmaKNtkRqfKxRLipz,45-54,Startup
France,Manufacturing,Midjourney,83.66,6124,2024,DqyGTkANiSksHhJRcdOQbTj YOLAvkLTwCqdye qFsMVWyjCjXwhGdbBHiqrcPJmERipQhpgoVbVPdYGfCwbQegFTFJgGQONIzKWMc DsIQDYyedGmnLOeYlFtgmPhBzbkFbyLMEmlJnNTjGrZKSeO,35-44,Enterprise
Germany,Manufacturing,Midjourney,29.12,188,2023,Ku urIAJobFgAJo CIYrYPPwjskBHECeqTlWIdKXurEoLapNhznFCCYBtBduOUhlECJPQxkMuO JcmGcOAuAYLncujfbNDesdGWuxAdJixdjBmitPbLqsKiAQiXGxpPUvlKPXXegbtIelWiJdknDeE,45-54,Startup
France,Manufacturing,Stable Diffusion,24.53,6936,2024,cIuKJJlN JKgDudaTJeMFLzzuRwDNrMBvcL ilzmycHzDTNwMowoARqBroojeSmSvrvmOGQrfAuNViD etpKfEUjBvFLtzHDhjUHQO sWeFpa RNuZVYyFdENPOXunaNtPeCkvvrUxtueALXVGQoEu,35-44,SME
Germany,Manufacturing,Stable Diffusion,18.15,8486,2024,AgNAusFaKUQowVWfCPxTLpbVqnfjpvIDZcOQoyBHZdweNoaeIXHAryrOtfHFPaLpwUTjuytXgNHaWojXbNYhcPWWBsBwzQYnJKJmsqslabfRrVRCWVSvlvENvhaahFuIKnhYoOPlJNoNrilVIiGbUg,55+,SME
Germany,Manufacturing,ChatGPT,16.61,5992,2024,MKepMKhHOFtpUwnIZEGBfBPqoVmlcUwZNdKFyZNUnZfEUjMVZWHnAWVFATaKZZPwPchxOcOfLcIKqCxqVLfzKeiFexnylaZoEOaPOxNsaJfwaAbyWBeVc xkdLsrVTYXVMEAanNRUdCOCoHwWQhGQZ,18-24,SME
UK,Manufacturing,Midjourney,61.88,6999,2024,IxUsUWMXQ UkHPWPbLZAkKpKzocBuXzpmAyuUNLDmNZ aaCdZezIJlvDcINTSxBh ribKMhLiehVBnjznhXxvyiFruMAxRBkoylTodbKYDhiozerYqPMxicOqDGvYd FHImFNlpqxQiMzpvuFinMte,25-34,SME
UK,Manufacturing,Claude,19.63,155,2024,oAhUmEvhAvMcETWNjzzkai axsARMaAAFZKCGEheWzGMXsOPTLOOoagdQgSDQLRdheFFNvlGhVx YtBeOnXaLPfWKRRSiyQuZvd FRuSmrNVjHndZdnwsGdoZwQeWrUvjqpTOsCtwDxSGiMbAmPCIu,25-34,Enterprise
France,Manufacturing,ChatGPT,24.62,2032,2024,xrpEFbJWVzAAIkXBCAipHKOJZxRvTlZKACZxglSaBbZbVNkfXpsSwGXVkzruvbsaFiUVNbkFHTfLVPEtXVUlEwfrVvTOaJLnQvZqYmKCBJGYg fScervQSafXpVXEObqaegbbJVrhkdNVDRmcZfCQV,55+,SME
France,Manufacturing,ChatGPT,38.87,8326,2024,Cd DwmsEyPrwZmRRGAHpJMwa BLDTYskjUfvrDwAqiXLnVtrvADffrshirSYqyd sg M AJ CMCvGmESGVhXQtBdUGoxbpaHokngtyrmVnUiA KdzvXCMknEWYlGKQDddWhB HcUnBtOpfKuGahpbq,25-34,Startup
South Korea,Manufacturing,Claude,89.87,7410,2024,ndfDcJbZxRVflKKTddoWYeopNmlkZcbwWCkuLrBcSboYjlIAygblRlXLPvLfzgIfaFzDCywhIVRUKhKaPfBmOJPaiUqwKyporzeBTbLMhBXk LMVvpHvuIaJaNASxcYupkdhjEzcCcQSLaEyJCWPnN,35-44,SME
Australia,Manufacturing,ChatGPT,15.57,1574,2024,zowVwMEqraqSTaDQgjAFcVuJGAARdwOHLYmcQzPjnfNHe CPmblbtzVGagQzSxGxsztXsCxImFfCNCjXkrXzASPDotyiUEqQxlNiHtILfBM LecVQcbVYIyJnTQEZSfvUQRKhaqYoSFZZyakLKsBVe,45-54,SME
Germany,Manufacturing,ChatGPT,32.89,1855,2023,rWyollhkNUHBCUKXpqpjfXtGglIEEeLiguxbGwoyHWoBMEKRtMvvYEIKfTEndckJyFyojwCPEiJcXSdwJjEdEblsNjMCvSfzdgbqRDtSFyU ifqLFrKqayPcuxHyZRxm xSWHWLixc pnqrBxKKlLC,55+,Startup
India,Manufacturing,Bard,52.91,6087,2023,iaodXMXJZIPkEHSTlVfWsrStGseQbWZmunnMBrBExyrafKFwBjFWICQfRwrjhEmrhpgkownGQdGNDcGuHulryqtOFbuMLfeDXrnoPVZxrCqVyQgOvwlSFvuXOaNeVKbKqAnftBVVlgQEKQcdVcoLJQ,45-54,Startup
Canada,Manufacturing,Midjourney,53.93,6246,2023,LkCmNebhcoUDeULRdHpkUxxhLhJbqpqSdxQdTBAEBDjJWEpSuCzIaAHQcSyrrltJwJjECUXeXHuggQUvmoLSOxQDmiLFDQqVSQbbvgOaSEZnrQMLufmLdRvlEKmnfubmR gntmKJPPtCPQPLfQsghH,18-24,SME
Australia,Manufacturing,Midjourney,88.34,3048,2023,OOiWxNKXOlqAOklFrzYNhs ACROnKvYCfujTPImADBgOwTGanVoHcHRP VDImNRbWboRxTpBiJtBzZWfbmWTxEwGqHUqfGTCiCGNbUsORNSeBFKYvzFHduHiazjPEKAYXveVxZoJSlKrqlJFeQipoR,55+,SME
UK,Manufacturing,Stable Diffusion,53.45,7801,2024,wBAsKoNnVljNNKxbrgRZboHwVvDrvsTnxZdCtFIcdYiyCJdLaIQUrCBHkTybRULOWwO kwOMTlFNrajEzZeQbxeHAfZLxydcwVkOthgZrpXMpeWKcPdXotidXjyQLNpSDeFe L jIJwHFZhHryzbGi,18-24,SME
Brazil,Manufacturing,Midjourney,27.68,2701,2024,IUccQYXnzoYuvTdZIhMKruzFPFEKrLkaaVJAcMxMKeUdRCpqcCXiwrGIWBIqOoaAhHzdMjZsl zclNufs CQdFCbXzQsBeZvLfTiQjEMlivFevwmkMU BKdKTIetusjSF dNqlgnSjxBQe KLLRLqH,45-54,Startup
Australia,Manufacturing,ChatGPT,99.68,1168,2024,WXGvmwsINEDZuGduXJLJSvZqApXGHewVzrprUCZUQueuhDxaDSawiBcaVRNEKHpXKvHxrRPIqpNIAUfJzqdpHLCwOKZwvilZDtVRrnuwllMjlatAGsSoOpnssGzQWeAiDFjKYdWIZdhsukhAQLXbdS,45-54,SME
USA,Manufacturing,Midjourney,67.06,822,2024,wObfQykakYLXNQiNm IEOMmhDOTOxSYrYsEkaKmxzCiDxFLfEpPINhqbihgz LXoDqROCAGafOATcAYNOuNlyFskureYIkymLTbNQWrJymSPMyITrPVNZ KczepXRgDuTJKXJUoZ KppdoOAHONUBY,45-54,Enterprise
Australia,Manufacturing,Claude,61.62,3738,2023,QeMyTYlRMugJkGVuerwUZgFXCVvmSpKbZosrbbVCNAkvkGYFGzkgEqjnKwRtaZqZvoFUSQaFysgQGLedWsMyRUzb gDZjZejFHpizhRQfFQI JkuiCtbEgLzjjevTtoKwLITIDUr aXdFbLQzSd WZ,25-34,Enterprise
Germany,Manufacturing,Midjourney,80.1,6726,2023,mhwpsuVTudBspGMsozHluZyfJt jrYwVIDgRxcikcqoOrYenzFLHuSbAQGKtONQxKEymPkuZgEzzgpngeOIKvzBQuZgKNkVvfwDRcFSKnUyO qDgvyJblumtyFpbkaZQmqAoVRon PUZIGDsArUqbC,25-34,Enterprise
USA,Manufacturing,Midjourney,4.73,5101,2024,ZKBWkbdrITCyqJqVmQgfFJtqytiSEIDewFMSMCmkxGZvEjZjFNQRpimsfKIzKyIEPVQcyZMjMahyYGFxBjrGDJqEFeUIPmvcKxUsLLBKSPqZpWDxfqKFLcqhXx YXVxCzAtWzXPTHTgLXQdBmIwpPb,18-24,Enterprise
Brazil,Manufacturing,ChatGPT,32.82,2318,2023,FJr kGaNWjWcvCwLllkkOtkJVFwlKAzjEwVutvwWkSPRCLXPeIXoejdXvkXWUSnzNFNWVKHg TXJUFnIeWlHvjurfLO CmtFgrJALqQYQawVHTSiZuAGtNqNTeKYtdhXDlNoAOZCWRBwOSrFZkRKPP,18-24,Startup
China,Manufacturing,Midjourney,65.93,8685,2024,JJbqJffLY QDQFbpFZKkVhMmUCmAhceRPbjFXhIJnispSTFBAgXmoneAVHVhABPUpeCGmfAhrGXcWNQaCncMafmyNAQEGL HYJNlJJxoqqAThanGoAIBZCpMUoELuYHEUJbzMJoGMqAYTuGgwAKP d,25-34,Enterprise
India,Manufacturing,ChatGPT,91.6,4719,2024,ZuIBxdfXidSks EYiKJJjinwmLYGMqNtcFehGXqJtOtmtOjE zVknuHAQbUstgwvGjzDXAlUvwuObsWyQbgOlmEAtQgewZaFvqnRpvvzQUkqBWJOeDUeYvLwAyaRayDnpDiiCbKlUmUsfTawhzFYgl,55+,Startup
Australia,Manufacturing,ChatGPT,70.58,5692,2024,aOavxJwyUAnSshiXtkAfgLPczypzs QtujHuTJpyWtApovjjkTAJDjlDdLUEAhiHAbbycFJLCSYfhdbP bbOSoBzNHehpnJUpVdtFFyarxnCeMJIhodNJzDqncvpnXZtwyeivNzehYnXIIzWijvioF,18-24,Startup
