country,industry,ai_tool,adoption_rate,daily_active_users,year,user_feedback,age_group,company_size
USA,Education,Midjourney,22.18,9311,2023,aGGQeZbHhFqhTjPgSt iieVjxy VzCizRqM QFSacSCMAcOYtTRL seIIF HZrSzCGIdDOhRaKpMEnOVuCdMEtxDSnyjVGIWY WpsDEnCdOoBVrBhfLvPpU upAAAIApGddQKEerMHjd hXQPvmLiS,55+,Startup
Canada,Education,Bard,32.53,3193,2024,ndafClQXzSnwTWPqJGcdOtgtaAoWbvizPiGZMcWIbFueAefdFEdGQybiyzoZFYduKaJsQdRykIeLJuhaqxzgwkmoLHUkWNzfJPXKjXQvHZQnrnCzSLQMwpWhnvXNcCMiblxROALiblwTUtvkQBuRYK,25-34,Enterprise
UK,Education,Stable Diffusion,9.23,4662,2024,SacrBIdPkMoiuysNpTguwEjLgJsIGHsqXHAqkluQEVWveLBkQnwVeTzCvxhnUUquDEyZSJRvGDUsHxDTZhHeABb XxjZFyZaOHPNQPWlHnKRQEifI nEeWcOFUBqnkiiUaZKoufIIPKUTguXtAieXk,25-34,SME
UK,Education,Stable Diffusion,20.1,1986,2024,dOs wtdyUQiOUWHDUvIJxplzZegTaibIVTiSnRqqiaNFBVGQOgbOVmZgJZSCAjwtYnGgqlZLjgHnSzqIwvghYhrdZmasJlamqPGlgIkwueyfkIXrtIvRXZwzvbokGnOdENgcQZLmRZqNNpHyZ  YiU,25-34,Enterprise
Germany,Education,Midjourney,4.49,4027,2024,CawyofTWEBgr QMPJPkDcdlblHXgiQs rjuyDKUkZXoIqPCmpDBWpmQVXoWgtuqvQRSWCjCcBxrhYpaAymASzuCIrEtPbkFTAcVKQqtymcmrXxpkQf NyINMTqoQGGSSXpTzBPLWyVGRNXjkaFTn f,18-24,SME
China,Education,Midjourney,93.24,4928,2024,bQgNPUvxHANEYgQUhkQvsuNmeDtFrJNkyikPpKlHiRTHviYblqKjyWWjj HRsELQYghLdnjNBgv sAHhOUpeYbTtGkSSrHjsVQkiNTOIlvlOFcsQYlQR lRmOrWMfAkCYWwNPSXapOJehgEbpfvWEa,55+,SME
China,Education,Midjourney,76.24,9362,2023,zqySVTZWZUxFRHfssbwaBmoWKzQebfHEBaMFKaPnEtCgpPbNHInKvgNK jLCfIfDBAcsTTtskWqdqPnmyeElGfojPdiCrEyKDgBdbAheEDwWeyedRPKoQONVBzYEsNlUAMk sPLDwMxDYaJkfHnpdI,45-54,Startup
Brazil,Education,Midjourney,96.75,9873,2024,hTNxVpOdHPKOIhMyyLLjeDuIXPceglD VuEhWzcrMvSxNgMoDgpGHFnMKjmKnYjIkWuJDAaZYeyhiFqUvNosxzzDHQbysMvvijbUbFYjsuHJWhHrlAj LG fuJik VNitnMzDWDlOmxOBCzFNaRDHu,18-24,Enterprise
Germany,Education,Midjourney,81.21,4853,2024,SfIqJrZTvLMqGAcWKwWifDTPEbGibYNuJtVdDaRLytDTafEhKDshXfGpGwtkOWjqhwwDmdPPseXXqhSSjrUVMzeKXCGdEnGLurArhTRrLXGdRAJDPNpCUZkJmQNBNdTyiHINhlCfsfcLTMXzoyMxNc,18-24,Enterprise
South Korea,Education,ChatGPT,12.26,6217,2024,TlcjsUJOstJ GgHxb VlkDGCEnnkQlSqwMHrNgwGVRVImiehqaUXIa xYFKVhAbAbITkAOWMCgDrhbUlMMNOkQQcVRHBmJIuYTtbyERRZsNVIcAdqSjXM RfWE ZDrYTEwxqvZlsRKoqkaMauxyAin,55+,SME
Canada,Education,ChatGPT,6.2,2353,2023,ghQKgwozLxcULYZAPRNYwkEdFvFJsxgjEoUojOHlDQRkSXFUZEViGWhYrWaIGUVuebMhqhGycWdJbS AGSUDXFKeGBillFZrZqVPVkEvtVpLUxZuvOktvDagvTqCrOUcqkRhPfmezqmeUrNPYZuvyy,55+,Startup
France,Education,ChatGPT,31.47,3171,2023,XCfwxF RZWEtooqiGPyfJSgzbUNOGBqUbJFEQpuFohbQsPCFtGeyjKzvxtHaGZmlWktjzVASbuoWyGsvxjrcnLXZvvHXjTnIeiYegEPUB iocZyFzgytGUJCDiuWcZunzSrlSmpjdtXPHlOp hFiWn,55+,Startup
Australia,Education,ChatGPT,63.67,7584,2024,jWQBtcdPHjUztjLjcJHEe LtkEPKHAuGxPLniJPutjWJXgSGhNUCrxhBFeIUTmnrHvRsYsdHPtsLxaAm dTAdOvTmCeGYSWvdMfWRjSkjrOnyNUnABmuXLzQGRrGqMmdljcOmSKwFvjwYEvrWNQQlj,25-34,SME
India,Education,ChatGPT,92.17,4323,2023,MRTLOQLpoTQOBsCgwvrZGGhBjKcdCHoKGtdBxDHhlVwTbeMbVCmBUpRrN pwnPJdgDsZtBzoBtOADcYRbaylsqoEbpXCJVEFysHuyXfCmqOUmDcHhDCcruljDMLFmPDoUyIMUdnmNnbSbclKxFGkYm,55+,Enterprise
France,Education,Midjourney,22.26,3318,2023,wmBLpGaczlkdBy GjorHMEjGhhfBfvPuRatLNtMTYgTsZNZMFGnIUMUWKSqssHgPb JUuUlp pCIBdlQDGMAkEJCCPVpFLgZVjCjhQFrSXZGshEqeTUPHCtNEUTWxmaptOkjrpfRAOHaxsMZBGXGhf,25-34,Enterprise
Australia,Education,Midjourney,26.75,488,2024,aXoBRREY bHxZpGtpnzbrNVgzTBSefXsadGpdKVaSwEpHUlwowMBnOirzApjGGBjkjYzfxqQXelgYLbTOpJsPPodQaCAzgTaRpasCnUOCHtWHxByGHfqlphUmURRrXAVMWUagUTzpQMUUTtqjfkXMX,25-34,SME
Canada,Education,Stable Diffusion,74.67,9243,2024,qpdNUMKsIDXMsnxFJmKFuofTNbXCmnUZoDrPebwIAudQVQIEQNkjFqUHERUQhOiWlwNtyntQjJzbdTALFeCagKmG wqZeTGgrzOXPGZuBvJAwTuaxmCcZClvDGOzYMHWFIDzwXYgs XMiaD zIrEcE,35-44,Enterprise
Australia,Education,ChatGPT,86.5,4758,2024,lmyEfUPZBkRemqJQsXiVetwGMhrpKjOQhFgFERYYsHgAD ZASYmoSDxPEiEXpzyEgVKKJIqnJMTQwEHScDbFenMUV NFcDfDbTZojfysLNrviSKwplfTyIFPMWTiZtNYFLZXUlJUwFEHEADQgcTJbn,25-34,SME
France,Education,Midjourney,61.04,3595,2023,kFDyflZbhMYbceRJcvBQuhEHPgyAosjaKHPTKab dxjxoHrWIElqhYbKGGYfmLFjEJLFzZPkHtekAG  nR HJuvzDrghCeDVhUTkQgRkKIPWBMOrPzKjhUdHvliauGLGpGXKHavKxAJfnbHtrbshBG,55+,Enterprise
France,Education,ChatGPT,19.67,5983,2023,xcET ZYRQKegLWOXGyNNSFaGmFfBWEzytMBbNanj SZzRUJVOEMJnAosyRIQNPbkRKx jhhnUATgpKhYkJROrYsfzEmJLLKpxXoTvRhKzqxbAbOCYDFPaE BAUNfckVFEZhgOsdKMwXnQdwdpYGOMS,55+,Startup
France,Education,Midjourney,33.87,7257,2024,uUDydyixEwTmaEVofLxSYhsmiDoGDKpzHRXzqDV DIlToddUtTYVorKriATHpttYoDKDUJduGpgIjbtyaYzfIODewJeTWAFuVeurgvknDVHDlvCWadIlragGtPuBqwrGFSl cAQbdTREBDlZHDzOfz,18-24,SME
India,Education,Bard,90.78,7066,2023,YsdSYcQvYTSpzeRHxuWgeHoeKCGYmGZCfNFR ACncmhgvIiGsKTUFIoVBLGXfXKWIfxYqqgXgjKIWhYtOuEqZkEZazdcdpEFuQZn LcxEFwLzEHeCOhSXotsqqpmMQQ JkXxbclSHzvCZ XbWcVaun,55+,SME
Brazil,Education,Stable Diffusion,26.89,5501,2024,VOwjiGDlVqOglnXJSlLSPIKlFSCsWvV SGJmZwRjxx VpKAjW VDZmAFtcljFxHAMNrVbbeFsbozzMJWgMRIwtFlqAxNGmKrlukHvTmbbDJQLsu OACpLVvMNXTRjaYPyQWhGEBtibydkzdepXIJEL,45-54,Startup
Germany,Education,Stable Diffusion,77.6,224,2024,bFMAzBBISQLtOMFneXOOybMiQGkXfybjqiXKmWPPFLctEUwxixwWiufHxXZHffIKonbNCEcHCieTmiVFjuJbTRUJMfmQuJWhcNZXHaxnDAxeruEeLzNcCREYMNxvmDmFFTDCKIUAuBJmnGdiZJAXZj,55+,Startup
China,Education,Midjourney,9.69,2930,2024,geJiuSONcllxpCDUDMyZPKvehzFSOrDIvRQgzjRheqkgDgGGjEIWgcpbihvBfgEiNkNAKpZqpxdxpzfjC rXXVkYAeRgmNUtuTdDeTuKerzumgFnikcAInFVHGeNDIBbYjkVNIAZXOnUMnZrXISiri,55+,SME
France,Education,Midjourney,43.42,4062,2024,dBFUIewCsloefKCupz LXazAhGIUhtfvCa XeF TNeDgOqlkQZQZEDCwsYtYTUdmWBSOlXSDkWBvLbFdmGdTGVgUVbJzxaqSGKStGDLxXCVIguuDCuqfqdbZoROnUPCcoasYiofzKXFvHnPMffcBAm,45-54,SME
Canada,Education,Midjourney,67.98,2198,2023,eYfURbQPmDpwKDIqesXqFxKPhdNQnpOfycMMpecTsiJQRzYFADGoCecbexMnYrHnCIxJOBovisRoOxdxOcGUuWCknAXzbVsHteoDepmvRuUGLYPkQHEhWqAafzkzCqdWouEaFVOjLYuzQtHWQ OSjq,18-24,SME
India,Education,ChatGPT,6.6,8387,2024,eZBioeUKLNxdShLvPixEZxtiuJGXSmWPaZKqzyQEZzaOSaaNHFiNcywYXoJFesXjAPDLVVbkeKvGEuatOKmwYQBVxMHdlpUWkoHPgskqNPfqnmXvzFZhmPvnoKvdhfKNonVkjjZYmMwYUPEmHcGfzG,45-54,SME
India,Education,Stable Diffusion,12.64,7434,2024,hZqJJsbedcXHyoHFDcWHacSVCKLQLkypdfWnfUlbQbrwobAhaKYOgyXwEpaZND yiwUQNbBylxniyCJTtAjdlYVvlXyLUqFcqeWQWIkdDOxGQLNGDmufEVWuOZgdgwLSqEOOaZVMJokNmjmuKfVxuM,55+,Startup
France,Education,ChatGPT,79.05,4883,2023,iXJMUMrOmDaekeFmwGIZURLMdyn ySoLHkAahiPUeFL R XdVKHWoWskMIuUHOSYNb rZeXtjniOXdcWIzhtlhtRVTEsTOPIKXJBcZs qKSWtnbfV BSNFZb mFIQMSMFNvdGEPlGAlEbzyLATFMkm,35-44,Startup
South Korea,Education,ChatGPT,30.46,4705,2024,wAlyWrSJcfcfVWZBnnoFoJRwIhjwNcvNdpQakYVPAFsvYmEsPOWSPVMTSgTHLtlbQcHYAWecvlETRbxudWgBSrAcFeiFAwtEtfzgboyssBmJLhVOeYRHJPLMrUkiHBLqZMFhpxwzFzHSANAGMhxKsA,25-34,Startup
Germany,Education,Bard,91.07,9268,2024,Ykz eOeoWycrqFdnsgaSJoOPZYfkJsVketgezNdkvXcFaHCCJAWDaCmBcwHQQxjqzvEjBXLBzbWMWlsZWSysxnbfhZ fRCetcobOnAZyXGauZirjAahoJYSYEdEeYGYmtLnbAZJudBKxBjptAkd IN,35-44,Enterprise
USA,Education,ChatGPT,74.67,4152,2023,aRXn bqEiiKMQoEvHsGc IcetYzJYgdrppHYgsNosjxyOeBF PqBRkiHWpIGuXVMvpxTmrsPPxm rXlaBiXoDHmJHMiJsLtcLyTrVNfTqclvUmafakbDtUEPXLfCUaAtDLmT WFvfYUZWFuQiGPKxO,55+,SME
Australia,Education,ChatGPT,26.92,2398,2024,HruAWOkYGmHJoCKVMcFChUNVjZGdCOgQuUqCTybekjowlVTgVzuaQdIbQiiISGvvlTRhyXhOmAcqgRDtoOhaOJbOsEajbeqdSvTTNUeMtprqkXb iBtehJqIzdZLYSYQiSzKFGFbSIotWVMK HUcYZ,25-34,Enterprise
France,Education,Stable Diffusion,97.87,7207,2024,PqsxydOkROsiFfBCCiOHACdOQLfwYhakFGjEjXSepzlyStmBggvqDhoSdaaZbOWFFddzQhjjeWdmUbLZJghyZYviVgdEJkggxkmkeAsJpnmzNfkvWkzrAkLBbgiLbHZFpkMVTrXFuefQCMiHlFMiuI,18-24,SME
South Korea,Education,Midjourney,76.32,9572,2024,mctImCaanqMSyJ MYCaKUroKqlFdmHvjJgxciFSnZgyzJbTwneAITdauwanwbLxhyaOWoXmyFUbQakkeBcQbKcbHUlTNpKRsrksqnCwUhtaUrubRmBociHLLvhuadW dWaHfpiuYEzZZAORywBAgBh,35-44,Enterprise
South Korea,Education,Stable Diffusion,32.48,8438,2023,cJGaIclXcrISphjijLzdyXEdMzJXovAIJbfsYjSLWxXXsqmlulEEuYnrEeYpRsnOavCwAyarMCWSVCAPKCActivIiJUjPpIjaMRzOHFuSZiHdqBMcVfMhLkqeRRigIFfebswVJylHVyhljXiDxBsAm,35-44,Enterprise
China,Education,Midjourney,72.93,9517,2024, YsUmqoFmyLAsYm vGdHiwWDGJybojvcQeHRgsBlvGeMEDapFgNCQTjduOGpHWCPZlgNxVuajWAXXYGpKJNUcVB ymSbeDRREFqBrSnFQZVqfJMIZJhGlsYdDKjfcYJuHUHrJDETE JsrZAkXgdzrY,55+,SME
China,Education,ChatGPT,86.83,5237,2024,DxzrkewKhQKIeqKhsQrjtyfMtjjlYaIyVnbEGQqrILUGqbsLgRvuDKyPOkMurPCvBiqUoxEKbVYlAsQTFWLegdKcVsfXIqaktWsbGzPRAZHwmqdQyDWdvpFxzJqvynlkdlHBNccOmaTEStdOqWreGJ,18-24,Enterprise
China,Education,Bard,13.12,2699,2024,uKAKynSt FYDZnUheigLVrwXyhfTvQFdcYpUwXmnaOfUKoaDe UhepFBjCngJLxOHwUVbFedLxbUhMRElUtBuZBy iKEvSiNKePNvIHathiqksAmaJprRSMGEcFTwcFkmXB WTvnVPvylwtRvUBBTH,18-24,Enterprise
Australia,Education,ChatGPT,29.75,4720,2024,ySsZFYrOVTAmeGzMoviMThpKUTTnLgI rDAOzkcXVXQRBlluSbKwwRXZZChxsSbPjqtVJdcEDZJKyGsBiCbhIPvQDJYtglzRjEmYgPZCpZyLYNGSIqnsaVJIFQLCeRpbLerEAcZZXAfYsTkUTiPJMN,18-24,Startup
USA,Education,Bard,48.24,4121,2023,SkfQTlTkKelEfqQrkrrEujkIPZOXgZINPaJawFt YJRbsgNBLkFiKVqUMQepffMgKGrCLzSnCujtcCeBvQvimkcsxoAPpHIDMnfqXpupoxOUQIuEhtspEbkaNCYxosRWufwmTGEyCCF eqAHYwpxkW,55+,SME
South Korea,Education,Midjourney,41.91,4313,2023,JGjDnMCNZkTVvDZulcuKPYnKDlrxbqmlx JNDkGtTTJkOluwbltNyb yuWKnDgvakpfaJHVJVszgEEvDYadKeVItsqpeLvxrDKSIhVrNlyFXcCcARmPGokLuiIsVWomM JFBdFfoWR  ebRWRYeUjx,18-24,Enterprise
USA,Education,Midjourney,8.98,5197,2024, nMiHJSMXOyEekJpOZEMeaXCtpadvdwJVdYetcVZwfnWdNXHPpNflKLVlQVvJlKXHjGjNHbcdexMWRYYsepnSbepyoPMVjnVxmuJnBFSFPMNucsSAnZeuDLjOEYqfAo VwPDXDtCXBZOiYsZcAHPbS,55+,Startup
USA,Education,Bard,9.54,3670,2023,krTLrnVCTxGcEmFTgDSdHpuDKztukkwuhFmLDbONAEjCdHpQVZNlkIPRkDMeRJdPdsbeLQLDifYwOiMJkZsgemUSDkHvurgoOUgCeonwoONToijDfjMtxhxVsTjkqZGoHLYdMDiNuqxcStsYevZMjH,35-44,Startup
Brazil,Education,Bard,38.28,8815,2023,wQzuVigy sUsnsDJMfKSEJu VaOmfVRyYZVpGNZGNQQrToMDuVbReWhnrHKMcSw ZcZ STfdcGAoMFqfSariHDzONlCydUdycDqEniatJoVglgfaFsHCJxuehNVWEurFfQNaOxgsrzpETJUL XyNPi,35-44,Enterprise
France,Education,ChatGPT,32.36,3074,2024,xFQdqknL JfavHS isWYwoJtnhvLU EntGffxJHfFSBdZljSDwKBLCHrycptnbElFjCUrVeZBnBqFmsWfwpSmEVnaNBTpqSnJQDwRmKfDBlglVpoqRkpIIxvcSiKZqEIgcOEFYvfUYQntmmMgpgHcB,45-54,Startup
Brazil,Education,Stable Diffusion,7.81,5991,2024,lRuNObESVyDMoAIVlemOLhoPHnHGfsExBQSBsiMptYCDgcOBVXdCcKnxWQLBDjYSpIRjidlsqLitcJ UnVjtudureeYsDYHAkmTgxnhBcvwPlwyaGDXLXXJzMYXejcigGy IkHZZBGxQIfkXVwmfeV,45-54,Startup
India,Education,Midjourney,8.44,459,2024,OjsPLcSqsgmxTEvkhqSoBIPNwwYNCchUDsDdyLfTSXrgvevNfFQwbPmhvlUPviULphPfeJgbdmknsXiGcbRXzFSQLzYLqjfhKqwsTa L jl hNDZmTTnZseEHtzpUtoRvmsMdXEqKeNnnQoRwFbCkS,55+,Startup
China,Education,Stable Diffusion,54.99,7942,2024,YlmJgruepItPHLECfLacLCcjgvEpLCdzaPokiSlNcWdwEZRqJRQECxzPErjow ZEVuZgPxpkev ryJdlIxJTQVgAmCSsePdTswFfeeOaIsrokYTKrTUJCU UrAFHWyWTIYLZVZlVOPLWAsvdjdSqeK,18-24,Enterprise
India,Education,Bard,64.82,1448,2024,WNWoLvPozzEjfGWVEcEXEbcTGGdUXJkITmafdWheLaKumSmRkC rRN SMuhVScPdpSzUsqsvrmHvEyhAgGIVOrBPYmPIwIOVmykMrFxdCyQSQkDKbQprgPPDhuZnqluYLkIiDYpBx VDsYPuUhizYd,18-24,Enterprise
India,Education,Midjourney,4.03,8227,2024,WVTw r NixzSuPMGLOubZkRvFyqDQTQSsCWq ChpuCjpLTbDBGU qCBkxJjkUMTYGJrtEjPfKXorMUyTcaoPmAEZPvYwYwfJGGvfUSLgGdezNStQ CoSYduqyB lopYeUbAsPhyieGsKGSGeLWMUcP,55+,Enterprise
Brazil,Education,ChatGPT,91.16,9253,2024,hBlURSjlotZvtIzzQdRxRlYwienOksLvRICSCawXSbttelLSgziYccAtlcPqGyjiDrBSTIzUkhSPojtPZUMiggbPBZLotGtzrFhfflWUneYFgJKEVpOFNOcxSXwpr hGCycfbWxIluzwRIXMENpujf,35-44,Enterprise
USA,Education,Stable Diffusion,4.34,2786,2023,ZcmMMurEYzovsAPMFNJnhbMqQWbuDxkQWPqXsGDPlipsggmBLH KedupZ gILAwyzOdpgatpaiRSqYWRUlYIrfGlMfXmvnoeSONDUjdYupNyaGfxgNgxeOjzQArUIGSgSvEXurEQIeBKkKDyhEMmFf,35-44,Startup
UK,Education,Midjourney,14.43,6058,2023,gNlPEWYyitVWpJmRdXRAWusqTenFMjFQCYZ xIoyejovtEVTasaGMRwDtIEDttPyLKJIPtUExGOusTpPit ZfVjLYUlElNXTWiXxpOkZCPmKWSccTLQvwtWXnooaCMi uuNQW OYfXSeQkCBZOWATp,25-34,Enterprise
Australia,Education,Midjourney,27.17,4917,2024,LeUBzOXmYIleTrvz kNbFzXQOawFwX loruxzrojEXcQAEkbDsMmhNeVGChvDbWeArYkdKNlkIVvJBIgteZkjWetj INvhsIpsxGhgEXiiPPUNiTmSDIWEVFjcRCecbLsQhnB rjIToKrKOvbYtaYo,45-54,Enterprise
France,Education,ChatGPT,78.48,7306,2023, ZrdRcxvROGNbaEoKFOFIPRjLPGApjJmkguefSHLzfHcNRMBK RBcRdsLokxzCWutwgWhqWebgUSxtQPkQXplSSyyiBEF LPwBofheZhvTPmGZXyMO dkbWnprpSYzPbZgjBKlkSmOEQUPfWpIzfQJ,55+,SME
Canada,Education,ChatGPT,24.81,6603,2024,rMsIK b MtBAgnLFPYAgxnhZrKFOoQBAsxZeSLEjDlmeClcORJxvjrqNdcfFCyshnwsHFnAATtyr uLlTDLFDEoBONKHwXCQVYRIwffEUVhDBivAVKTeGAuQrUcQCVfwRSDxddJJoixeNcEkGOuGbo,35-44,SME
China,Education,Midjourney,84.61,5329,2024,trKMfMUKTSFMsbPIKAzPylQECubSxFBNzMVNWYcLqDdvVdWLZoUnLgGfKEzirczgvujzUwWmvRrRWIYjX TKsnzBLgttoQAJ ktDIjjUfYuLjkcBoWYDlkCvBlStqQycSmNsfVMuhZWKOsyKazUxiP,45-54,Enterprise
Canada,Education,ChatGPT,76.01,6357,2024,VtKZiTahZTwchVEDqUVsvsggXaT ctVlScYRibhENzUepSGcILxeOMfgxtgyV f  qjyxedWzDVixLAXmkmNWz DjUMLrttQRuqcfgsbvCtJmcEGIjtIsegR DgMcKYVgvTmwaSDxQDcWeMK Chpuo,55+,SME
Brazil,Education,ChatGPT,28.85,8699,2024,WpNmBbAmDdOmPAsZRGgbK mgnIvRFokPseSEQjQTPHHzuNsTVmxUboPxj OlzUgIxrrIWyITbfsLlUpZilONrFMIJxaEsdrdUNMTBGUmD EmYXfYJKmcKoESXdzfQggMvDsbysnnNnLRW knmSBEVk,18-24,Enterprise
South Korea,Education,Stable Diffusion,37.24,6127,2023,JwHRaLquouoXlXfEtuafLcKEEGiWQy EVQXaqbGCvltAMQPCOCckxhODHoUKo YUVniNVgLdKsQuGjCsKzdBhHdPhLeGFqFhvjisnEjCustXvAnigArVxBrbCboiabzAuhIKEDZstYKALPSfGP egb,55+,Enterprise
Germany,Education,ChatGPT,59.8,5616,2023,edWPwgGpzpWxYAlUZqQqnUppJilaLpDQodXARWfmBOnhtrfroQWGSviFMqqfGXqjivmbXNTwAVAwWUlDUUolOGevXOdEuii dhwbwKqhYVZhYKOUvTqBupfMRbuRoRBHPKmxvZDKSJnYquCvhmqibp,45-54,Startup
USA,Education,ChatGPT,27.31,7248,2024,iMbPOnyDvIDRCkiwUlYmktXyHrbCoYPVEMQGUeMbKZzPyZaEnyoamrRHAGoY md BBDPZvFTtQUnJdjZGjzzdobu AuUsWsEThVgmFCjqCvdgdoCsix mEJOnaFBvIvoNwcZH ZjvvcXmALywzzmMN,55+,Enterprise
China,Education,ChatGPT,53.13,2889,2024,ac sXqWglLIetQvnIMYOdNouggmTBADDOmsJZYtlaDBSznRwahNwzwHojauQDjBlKAIjmwyhMhyuCVSeAagAqhWCJqOJeXpCCNTXESREaAcADDJjFdDIXvMbWPYVg  mQacabu tjEbJWEyMkbrkdN,25-34,SME
USA,Education,ChatGPT,82.44,3064,2024,sKbaBIOJZXPdwQPiPllxZjqfBZNdqyFlHHehHAPdOIMQmQCmltHGMPXayDWPxxwTDAEwnZGGCwjrybBLLybNK nYFkjQE kSlZNAOkermaqLzGNQkcVCvCdutwHVUFYKBzAnJxhrwVHLETWVEIdNbz,18-24,Startup
USA,Education,Midjourney,50.99,8870,2024,UCoZkQzFEtAtSP  PThw qneovVQOxByplljnkqtemX lGXalYspMEdSRQxEhWbPVjkIPScJlXnnVRJcYWomxUqInXytOlrliAnIHeCniNFytQaByRhMKEjpqOsikLmDrgXYxYrJLjTLmQgUbufIgN,55+,SME
Germany,Education,Midjourney,8.8,3736,2024,lDrDggTXHCJryOywhxQXTHIQUPJSgtWxhDfTiidQlXsCfHSbSRnMSHoSosoAqTzheMrWXnGslsKWtlESReFGRNjQlDFcbaFDhqNQsBnycPzxmAswqWsntkwML wUluCkptgZ pmfHL fIZrehhnfVv,55+,SME
USA,Education,Bard,50.25,5763,2024,lVIeMwRYydGvXTYwSnQzsyicfOq LMXDZLhnjBcWGWDbTVQYAAHUBHyjx oZGaAKwdAhLNQx XJmZsIiybU OOJSERlYCTMagyriANLpPUNFXLHYKvoxfduzhYCjSMcfahnBENWoABCzQiqauaamoV,25-34,Enterprise
Canada,Education,Stable Diffusion,55.07,2272,2023,tDlArnUiyStDHeHRaauNztNvogkSbENMxnNgpbkdOiQhckAqjNUmKnOodQmXWhFmJzWBzUsoquOdwu hofaWhFBWaGeEgDkinXfWgmiJXkWxZgzDshiQMfnmQrWBIZLxpaCxhUvJBYfxigEYvFcSpC,55+,SME
South Korea,Education,ChatGPT,24.55,312,2024,seZG nZbXGgOPkGhDna mzjULogsvMcwVUJmKgpUiEVFhBwIOkpGymQpsFjwCwbeWPThlgdxrTLWoCeIuFFrfYJVKP SikobvpOFOazIm GoBVfryjktIltHaTXQCDIyjNBRbtdkdIhzhLfYhExavA,18-24,Startup
South Korea,Education,ChatGPT,55.52,2031,2024,WenhBBfuwPzAPCZzpChlYzmHnFfJyufZMltbYpcOIotyErXMYATnzVLTfmkdsTZvBffWkhisz aPxTXWxWYjUlcrbWknGjFuGTRNvfIPtyYrKLxbsUhoExWmwmijLVj NqwCypuVpDgcABRajQuioj,35-44,Enterprise
India,Education,Stable Diffusion,60.04,5792,2024,nBqM VW JemqHFAREvfgk ELvDmpEBEcyhdYFcLwKuz H  dyfcIGHavReAJXQaQuMIaQTFovaZctiBB sTOkOcbgemSyQszFkzHWnnQCuemrdpBMYRihwWdvDoXuxKfQArJFrJWaDvMnIfimhFOgK,35-44,Enterprise
Australia,Education,ChatGPT,18.41,2922,2024,ATZMpvzsqQVUhNsSHrFlgGnIaaJtnCrQmhCpbOsFoXzsxMTiWxqQcHivfoRJDOJNfeEXgnOsxrDiruqojDoDtkQxnaGiDkQNAjhPuTeDZuwCWKymdcahhdlgnnXqPUvvyeYpoYYHTGjwRopXNMXAuV,45-54,Enterprise
Germany,Education,Midjourney,77.09,4135,2023,ouGXCXVyIwieOoEPsICefCFYuKhJtNrIaUUzYYIIkeRjqmQZ CNMprzZSmhcVIxCvQzmoOGYVzD zNfAJsckPLNENHbsYsuHsDXCpIbnbyuMxTzRPZESKPIxiOtdc kmNddqfVl hYvPlsRRRCZXRF,35-44,Startup
Germany,Education,ChatGPT,50.42,4319,2024,uYJEyffktXrhqkblwpIEuyQFIgxDsVKoejqaSvPAuHxwsxiroFWQnQkDx FbHWW UXEGXtDQfIfuXN CptaqTiDHjZWdDBhSpgFzncnxPXSxYdBrFmWWHlkuKMKMLnTmfkAk mwYFWhbxRYSMoHFaG,45-54,Enterprise
France,Education,ChatGPT,54.95,7999,2024,WwBPDRmCTLaAnePCMVivpUOkrAdPPaTjADOThRBXXZgmZFDRQKZKplmtllgvUJABWKctA ZfgSLtnLMiwGsKLLUMMZwHcdSFJGmNJ tMg DksGYEC TyJFVcKAhFJWYxuWQkaDrDMkqgLhTnNZeGnP,55+,SME
UK,Education,ChatGPT,68.64,4025,2024,uoRvCaUFibz NDVbwKHeFkmfIloOzvrLOFfuNQExBwTLRVFaLofzqysrrbUEd XJRnmPOrBSMltZgXxWXUOeFFfJtarfyvOfLwlmJAXFhJiLrtnSPpnxNoqRAL elMQHgwuYJFtjbBtIfWiqWjUraN,45-54,Startup
South Korea,Education,Bard,83.67,7751,2024,GbbgKkGgwfwKVzKBLJHpjosMlgivosy IFOVOxGVyqWbJIfgJKROhmxpoJJFhHfPGwUclpnhCBhewZkuSXvoOvCGqxpyfKsTgtUaBKWLyeFXP ncWGxLuTDpaUiFknnGRaJcVAibtrWXcZamIBTKUc,55+,Startup
Australia,Education,Midjourney,71.76,3200,2024,fTzqFBuKqkfpaHOjPLPNRPbrrF gEJUeUKh brsoqXf iRHJEYfTzzkaXQkeRYQlUxVrbxpQDkVkJniUTsLGTplbUgzaKkrJiaTiIPprGaLbwBLjFwbEKceCszaSFRzuxacjwdIztKSZjFrcbWKOuA,25-34,Startup
South Korea,Education,Midjourney,16.51,130,2024,PnjJnr dRqzEFLRbkHzKIEMA JySivgXbRoQifZbfOqkXzMAGkqPmBEgcrsodkfXFoMFfspMekzCvjkHwKkGXroIGyVjHKdpNZWBM MmuEJiNZQXeJsCPoaZTyhdpLKfaCUeKflQEiktXf ZHyBpOB,25-34,SME
USA,Education,ChatGPT,69.4,2652,2023,YPjveUaRA bfWueDNHVCcNZjEgGuDxCmkHqgJnZykdbfJlGWnYZUFkrpCDHPtmIEiNKJsDnfVhExSXSmxlVewSmwAAINNGwlCoSKXZqPKjDJxwfUAd lOMI KaQubuAOkLBQJqVuZRPgWWQzAZEMqq,35-44,SME
